TITLE="privet"
VARIABLES="x", "y", "z"
ZONE T="zone", I=100, J=100, F=POINT
5.65487 -5.5292 4.16234e-015
5.78053 -5.5292 2.02905e-015
5.9062 -5.5292 9.73624e-016
6.03186 -5.5292 4.59865e-016
6.15753 -5.5292 2.13803e-016
-6.28319 -5.40354 1.94479e-016
-6.15752 -5.40354 4.24962e-016
-6.03186 -5.40354 9.14045e-016
-5.90619 -5.40354 1.93521e-015
-5.78053 -5.40354 4.03302e-015
-5.65487 -5.40354 8.27321e-015
-5.5292 -5.40354 1.67055e-014
-5.40354 -5.40354 3.32038e-014
-5.27788 -5.40354 6.49616e-014
-5.15221 -5.40354 1.25103e-013
-5.02655 -5.40354 2.37149e-013
-4.90088 -5.40354 4.42504e-013
-4.77522 -5.40354 8.12744e-013
-4.64956 -5.40354 1.46937e-012
-4.52389 -5.40354 2.61489e-012
-4.39823 -5.40354 4.58054e-012
-4.27257 -5.40354 7.89807e-012
-4.1469 -5.40354 1.3405e-011
-4.02124 -5.40354 2.23953e-011
-3.89557 -5.40354 3.68287e-011
-3.76991 -5.40354 5.96154e-011
-3.64425 -5.40354 9.49888e-011
-3.51858 -5.40354 1.4898e-010
-3.39292 -5.40354 2.29999e-010
-3.26726 -5.40354 3.49515e-010
-3.14159 -5.40354 5.22815e-010
-3.01593 -5.40354 7.69788e-010
-2.89026 -5.40354 1.11567e-009
-2.7646 -5.40354 1.59164e-009
-2.63894 -5.40354 2.23508e-009
-2.51327 -5.40354 3.08947e-009
-2.38761 -5.40354 4.20356e-009
-2.26195 -5.40354 5.62979e-009
-2.13628 -5.40354 7.4218e-009
-2.01062 -5.40354 9.63092e-009
-1.88495 -5.40354 1.23018e-008
-1.75929 -5.40354 1.54672e-008
-1.63363 -5.40354 1.91423e-008
-1.50796 -5.40354 2.33196e-008
-1.3823 -5.40354 2.79634e-008
-1.25664 -5.40354 3.30065e-008
-1.13097 -5.40354 3.83488e-008
-1.00531 -5.40354 4.38576e-008
-0.879644 -5.40354 4.9372e-008
-0.75398 -5.40354 5.4709e-008
-0.628317 -5.40354 5.9673e-008
-0.502653 -5.40354 6.40677e-008
-0.376989 -5.40354 6.77084e-008
-0.251325 -5.40354 7.04349e-008
-0.125662 -5.40354 7.21232e-008
1.93715e-006 -5.40354 7.26949e-008
0.125666 -5.40354 7.21231e-008
0.251329 -5.40354 7.04348e-008
0.376993 -5.40354 6.77083e-008
0.502657 -5.40354 6.40676e-008
0.62832 -5.40354 5.96729e-008
0.753984 -5.40354 5.47088e-008
0.879648 -5.40354 4.93718e-008
1.00531 -5.40354 4.38575e-008
1.13098 -5.40354 3.83486e-008
1.25664 -5.40354 3.30063e-008
1.3823 -5.40354 2.79632e-008
1.50797 -5.40354 2.33195e-008
1.63363 -5.40354 1.91422e-008
1.75929 -5.40354 1.54671e-008
1.88496 -5.40354 1.23017e-008
2.01062 -5.40354 9.63085e-009
2.13629 -5.40354 7.42174e-009
2.26195 -5.40354 5.62974e-009
2.38761 -5.40354 4.20352e-009
2.51328 -5.40354 3.08944e-009
2.63894 -5.40354 2.23506e-009
2.7646 -5.40354 1.59162e-009
2.89027 -5.40354 1.11566e-009
3.01593 -5.40354 7.6978e-010
3.1416 -5.40354 5.22808e-010
3.26726 -5.40354 3.49511e-010
3.39292 -5.40354 2.29996e-010
3.51859 -5.40354 1.48978e-010
3.64425 -5.40354 9.49875e-011
3.76991 -5.40354 5.96145e-011
3.89558 -5.40354 3.68281e-011
4.02124 -5.40354 2.23949e-011
4.14691 -5.40354 1.34048e-011
4.27257 -5.40354 7.89794e-012
4.39823 -5.40354 4.58046e-012
4.5239 -5.40354 2.61485e-012
4.64956 -5.40354 1.46935e-012
4.77522 -5.40354 8.12729e-013
4.90089 -5.40354 4.42495e-013
5.02655 -5.40354 2.37145e-013
5.15222 -5.40354 1.25101e-013
5.27788 -5.40354 6.49603e-014
5.40354 -5.40354 3.32031e-014
5.52921 -5.40354 1.67052e-014
5.65487 -5.40354 8.27303e-015
5.78053 -5.40354 4.03293e-015
5.9062 -5.40354 1.93517e-015
6.03186 -5.40354 9.14025e-016
6.15753 -5.40354 4.24952e-016
-6.28319 -5.27788 3.8049e-016
-6.15752 -5.27788 8.31419e-016
-6.03186 -5.27788 1.78829e-015
-5.90619 -5.27788 3.78615e-015
-5.78053 -5.27788 7.89042e-015
-5.65487 -5.27788 1.61862e-014
-5.5292 -5.27788 3.26836e-014
-5.40354 -5.27788 6.49616e-014
-5.27788 -5.27788 1.27095e-013
-5.15221 -5.27788 2.44759e-013
-5.02655 -5.27788 4.63972e-013
-4.90088 -5.27788 8.65738e-013
-4.77522 -5.27788 1.5901e-012
-4.64956 -5.27788 2.87477e-012
-4.52389 -5.27788 5.11592e-012
-4.39823 -5.27788 8.96161e-012
-4.27257 -5.27788 1.54522e-011
-4.1469 -5.27788 2.62263e-011
-4.02124 -5.27788 4.38153e-011
-3.89557 -5.27788 7.20537e-011
-3.76991 -5.27788 1.16635e-010
-3.64425 -5.27788 1.85841e-010
-3.51858 -5.27788 2.91473e-010
-3.39292 -5.27788 4.49983e-010
-3.26726 -5.27788 6.83811e-010
-3.14159 -5.27788 1.02286e-009
-3.01593 -5.27788 1.50606e-009
-2.89026 -5.27788 2.18276e-009
-2.7646 -5.27788 3.11397e-009
-2.63894 -5.27788 4.37284e-009
-2.51327 -5.27788 6.04442e-009
-2.38761 -5.27788 8.22408e-009
-2.26195 -5.27788 1.10144e-008
-2.13628 -5.27788 1.45204e-008
-2.01062 -5.27788 1.88425e-008
-1.88495 -5.27788 2.40679e-008
-1.75929 -5.27788 3.02608e-008
-1.63363 -5.27788 3.74511e-008
-1.50796 -5.27788 4.56238e-008
-1.3823 -5.27788 5.47091e-008
-1.25664 -5.27788 6.45757e-008
-1.13097 -5.27788 7.50276e-008
-1.00531 -5.27788 8.58055e-008
-0.879644 -5.27788 9.65941e-008
-0.75398 -5.27788 1.07036e-007
-0.628317 -5.27788 1.16748e-007
-0.502653 -5.27788 1.25346e-007
-0.376989 -5.27788 1.32468e-007
-0.251325 -5.27788 1.37803e-007
-0.125662 -5.27788 1.41106e-007
1.93715e-006 -5.27788 1.42224e-007
0.125666 -5.27788 1.41106e-007
0.251329 -5.27788 1.37802e-007
0.376993 -5.27788 1.32468e-007
0.502657 -5.27788 1.25345e-007
0.62832 -5.27788 1.16747e-007
0.753984 -5.27788 1.07035e-007
0.879648 -5.27788 9.65938e-008
1.00531 -5.27788 8.58051e-008
1.13098 -5.27788 7.50273e-008
1.25664 -5.27788 6.45754e-008
1.3823 -5.27788 5.47088e-008
1.50797 -5.27788 4.56235e-008
1.63363 -5.27788 3.74509e-008
1.75929 -5.27788 3.02606e-008
1.88496 -5.27788 2.40677e-008
2.01062 -5.27788 1.88423e-008
2.13629 -5.27788 1.45203e-008
2.26195 -5.27788 1.10143e-008
2.38761 -5.27788 8.224e-009
2.51328 -5.27788 6.04436e-009
2.63894 -5.27788 4.37279e-009
2.7646 -5.27788 3.11393e-009
2.89027 -5.27788 2.18274e-009
3.01593 -5.27788 1.50604e-009
3.1416 -5.27788 1.02285e-009
3.26726 -5.27788 6.83802e-010
3.39292 -5.27788 4.49977e-010
3.51859 -5.27788 2.91469e-010
3.64425 -5.27788 1.85839e-010
3.76991 -5.27788 1.16633e-010
3.89558 -5.27788 7.20526e-011
4.02124 -5.27788 4.38146e-011
4.14691 -5.27788 2.62259e-011
4.27257 -5.27788 1.5452e-011
4.39823 -5.27788 8.96146e-012
4.5239 -5.27788 5.11583e-012
4.64956 -5.27788 2.87472e-012
4.77522 -5.27788 1.59007e-012
4.90089 -5.27788 8.65722e-013
5.02655 -5.27788 4.63963e-013
5.15222 -5.27788 2.44754e-013
5.27788 -5.27788 1.27092e-013
5.40354 -5.27788 6.49603e-014
5.52921 -5.27788 3.26829e-014
5.65487 -5.27788 1.61858e-014
5.78053 -5.27788 7.89024e-015
5.9062 -5.27788 3.78607e-015
6.03186 -5.27788 1.78825e-015
6.15753 -5.27788 8.314e-016
-6.28319 -5.15221 7.32748e-016
-6.15752 -5.15221 1.60115e-015
-6.03186 -5.15221 3.44389e-015
-5.90619 -5.15221 7.29138e-015
-5.78053 -5.15221 1.51954e-014
-5.65487 -5.15221 3.11713e-014
-5.5292 -5.15221 6.29421e-014
-5.40354 -5.15221 1.25103e-013
-5.27788 -5.15221 2.44759e-013
-5.15221 -5.15221 4.71357e-013
-5.02655 -5.15221 8.93517e-013
-4.90088 -5.15221 1.66724e-012
-4.77522 -5.15221 3.06221e-012
-4.64956 -5.15221 5.53623e-012
-4.52389 -5.15221 9.85224e-012
-4.39823 -5.15221 1.72583e-011
-4.27257 -5.15221 2.97579e-011
-4.1469 -5.15221 5.05067e-011
-4.02124 -5.15221 8.43796e-011
-3.89557 -5.15221 1.38761e-010
-3.76991 -5.15221 2.24615e-010
-3.64425 -5.15221 3.57894e-010
-3.51858 -5.15221 5.61319e-010
-3.39292 -5.15221 8.66578e-010
-3.26726 -5.15221 1.31688e-009
-3.14159 -5.15221 1.96983e-009
-3.01593 -5.15221 2.90036e-009
-2.89026 -5.15221 4.20357e-009
-2.7646 -5.15221 5.99688e-009
-2.63894 -5.15221 8.42121e-009
-2.51327 -5.15221 1.16403e-008
-2.38761 -5.15221 1.58379e-008
-2.26195 -5.15221 2.12116e-008
-2.13628 -5.15221 2.79634e-008
-2.01062 -5.15221 3.62868e-008
-1.88495 -5.15221 4.635e-008
-1.75929 -5.15221 5.82763e-008
-1.63363 -5.15221 7.21234e-008
-1.50796 -5.15221 8.78623e-008
-1.3823 -5.15221 1.05359e-007
-1.25664 -5.15221 1.2436e-007
-1.13097 -5.15221 1.44488e-007
-1.00531 -5.15221 1.65244e-007
-0.879644 -5.15221 1.86021e-007
-0.75398 -5.15221 2.06129e-007
-0.628317 -5.15221 2.24833e-007
-0.502653 -5.15221 2.41391e-007
-0.376989 -5.15221 2.55108e-007
-0.251325 -5.15221 2.6538e-007
-0.125662 -5.15221 2.71741e-007
1.93715e-006 -5.15221 2.73896e-007
0.125666 -5.15221 2.71741e-007
0.251329 -5.15221 2.6538e-007
0.376993 -5.15221 2.55107e-007
0.502657 -5.15221 2.4139e-007
0.62832 -5.15221 2.24832e-007
0.753984 -5.15221 2.06129e-007
0.879648 -5.15221 1.8602e-007
1.00531 -5.15221 1.65244e-007
1.13098 -5.15221 1.44488e-007
1.25664 -5.15221 1.24359e-007
1.3823 -5.15221 1.05358e-007
1.50797 -5.15221 8.78618e-008
1.63363 -5.15221 7.2123e-008
1.75929 -5.15221 5.82759e-008
1.88496 -5.15221 4.63496e-008
2.01062 -5.15221 3.62866e-008
2.13629 -5.15221 2.79632e-008
2.26195 -5.15221 2.12114e-008
2.38761 -5.15221 1.58378e-008
2.51328 -5.15221 1.16402e-008
2.63894 -5.15221 8.42113e-009
2.7646 -5.15221 5.99682e-009
2.89027 -5.15221 4.20352e-009
3.01593 -5.15221 2.90033e-009
3.1416 -5.15221 1.96981e-009
3.26726 -5.15221 1.31687e-009
3.39292 -5.15221 8.66567e-010
3.51859 -5.15221 5.61311e-010
3.64425 -5.15221 3.57889e-010
3.76991 -5.15221 2.24612e-010
3.89558 -5.15221 1.38759e-010
4.02124 -5.15221 8.43782e-011
4.14691 -5.15221 5.05059e-011
4.27257 -5.15221 2.97574e-011
4.39823 -5.15221 1.7258e-011
4.5239 -5.15221 9.85207e-012
4.64956 -5.15221 5.53613e-012
4.77522 -5.15221 3.06215e-012
4.90089 -5.15221 1.66721e-012
5.02655 -5.15221 8.935e-013
5.15222 -5.15221 4.71347e-013
5.27788 -5.15221 2.44754e-013
5.40354 -5.15221 1.25101e-013
5.52921 -5.15221 6.29408e-014
5.65487 -5.15221 3.11707e-014
5.78053 -5.15221 1.5195e-014
5.9062 -5.15221 7.29121e-015
6.03186 -5.15221 3.44381e-015
6.15753 -5.15221 1.60111e-015
-6.28319 -5.02655 1.38902e-015
-6.15752 -5.02655 3.03518e-015
-6.03186 -5.02655 6.52833e-015
-5.90619 -5.02655 1.38217e-014
-5.78053 -5.02655 2.88048e-014
-5.65487 -5.02655 5.90892e-014
-5.5292 -5.02655 1.19315e-013
-5.40354 -5.02655 2.37149e-013
-5.27788 -5.02655 4.63972e-013
-5.15221 -5.02655 8.93517e-013
-5.02655 -5.02655 1.69378e-012
-4.90088 -5.02655 3.16047e-012
-4.77522 -5.02655 5.80481e-012
-4.64956 -5.02655 1.04946e-011
-4.52389 -5.02655 1.86762e-011
-4.39823 -5.02655 3.27153e-011
-4.27257 -5.02655 5.64099e-011
-4.1469 -5.02655 9.57419e-011
-4.02124 -5.02655 1.59952e-010
-3.89557 -5.02655 2.63039e-010
-3.76991 -5.02655 4.25787e-010
-3.64425 -5.02655 6.78433e-010
-3.51858 -5.02655 1.06405e-009
-3.39292 -5.02655 1.64271e-009
-3.26726 -5.02655 2.49632e-009
-3.14159 -5.02655 3.73407e-009
-3.01593 -5.02655 5.49801e-009
-2.89026 -5.02655 7.9684e-009
-2.7646 -5.02655 1.13679e-008
-2.63894 -5.02655 1.59635e-008
-2.51327 -5.02655 2.20658e-008
-2.38761 -5.02655 3.00228e-008
-2.26195 -5.02655 4.02093e-008
-2.13628 -5.02655 5.30082e-008
-2.01062 -5.02655 6.87863e-008
-1.88495 -5.02655 8.78623e-008
-1.75929 -5.02655 1.1047e-007
-1.63363 -5.02655 1.36719e-007
-1.50796 -5.02655 1.66554e-007
-1.3823 -5.02655 1.99721e-007
-1.25664 -5.02655 2.3574e-007
-1.13097 -5.02655 2.73896e-007
-1.00531 -5.02655 3.13242e-007
-0.879644 -5.02655 3.52627e-007
-0.75398 -5.02655 3.90744e-007
-0.628317 -5.02655 4.26199e-007
-0.502653 -5.02655 4.57587e-007
-0.376989 -5.02655 4.8359e-007
-0.251325 -5.02655 5.03063e-007
-0.125662 -5.02655 5.15121e-007
1.93715e-006 -5.02655 5.19204e-007
0.125666 -5.02655 5.15121e-007
0.251329 -5.02655 5.03062e-007
0.376993 -5.02655 4.83589e-007
0.502657 -5.02655 4.57586e-007
0.62832 -5.02655 4.26198e-007
0.753984 -5.02655 3.90743e-007
0.879648 -5.02655 3.52626e-007
1.00531 -5.02655 3.1324e-007
1.13098 -5.02655 2.73895e-007
1.25664 -5.02655 2.35739e-007
1.3823 -5.02655 1.9972e-007
1.50797 -5.02655 1.66553e-007
1.63363 -5.02655 1.36718e-007
1.75929 -5.02655 1.10469e-007
1.88496 -5.02655 8.78617e-008
2.01062 -5.02655 6.87858e-008
2.13629 -5.02655 5.30078e-008
2.26195 -5.02655 4.0209e-008
2.38761 -5.02655 3.00226e-008
2.51328 -5.02655 2.20655e-008
2.63894 -5.02655 1.59633e-008
2.7646 -5.02655 1.13677e-008
2.89027 -5.02655 7.96831e-009
3.01593 -5.02655 5.49795e-009
3.1416 -5.02655 3.73402e-009
3.26726 -5.02655 2.49629e-009
3.39292 -5.02655 1.64269e-009
3.51859 -5.02655 1.06404e-009
3.64425 -5.02655 6.78424e-010
3.76991 -5.02655 4.25781e-010
3.89558 -5.02655 2.63035e-010
4.02124 -5.02655 1.5995e-010
4.14691 -5.02655 9.57403e-011
4.27257 -5.02655 5.6409e-011
4.39823 -5.02655 3.27147e-011
4.5239 -5.02655 1.86759e-011
4.64956 -5.02655 1.04944e-011
4.77522 -5.02655 5.8047e-012
4.90089 -5.02655 3.16041e-012
5.02655 -5.02655 1.69374e-012
5.15222 -5.02655 8.93499e-013
5.27788 -5.02655 4.63962e-013
5.40354 -5.02655 2.37144e-013
5.52921 -5.02655 1.19312e-013
5.65487 -5.02655 5.9088e-014
5.78053 -5.02655 2.88041e-014
5.9062 -5.02655 1.38214e-014
6.03186 -5.02655 6.52818e-015
6.15753 -5.02655 3.03511e-015
-6.28319 -4.90088 2.59181e-015
-6.15752 -4.90088 5.66343e-015
-6.03186 -4.90088 1.21814e-014
-5.90619 -4.90088 2.57904e-014
-5.78053 -4.90088 5.37477e-014
-5.65487 -4.90088 1.10256e-013
-5.5292 -4.90088 2.22633e-013
-5.40354 -4.90088 4.42504e-013
-5.27788 -4.90088 8.65738e-013
-5.15221 -4.90088 1.66724e-012
-5.02655 -4.90088 3.16047e-012
-4.90088 -4.90088 5.89721e-012
-4.77522 -4.90088 1.08314e-011
-4.64956 -4.90088 1.95822e-011
-4.52389 -4.90088 3.48484e-011
-4.39823 -4.90088 6.10444e-011
-4.27257 -4.90088 1.05257e-010
-4.1469 -4.90088 1.78648e-010
-4.02124 -4.90088 2.9846e-010
-3.89557 -4.90088 4.90813e-010
-3.76991 -4.90088 7.94489e-010
-3.64425 -4.90088 1.26591e-009
-3.51858 -4.90088 1.98545e-009
-3.39292 -4.90088 3.06518e-009
-3.26726 -4.90088 4.65796e-009
-3.14159 -4.90088 6.96751e-009
-3.01593 -4.90088 1.02589e-008
-2.89026 -4.90088 1.48685e-008
-2.7646 -4.90088 2.12116e-008
-2.63894 -4.90088 2.97867e-008
-2.51327 -4.90088 4.11731e-008
-2.38761 -4.90088 5.60205e-008
-2.26195 -4.90088 7.50277e-008
-2.13628 -4.90088 9.89096e-008
-2.01062 -4.90088 1.2835e-007
-1.88495 -4.90088 1.63945e-007
-1.75929 -4.90088 2.0613e-007
-1.63363 -4.90088 2.55108e-007
-1.50796 -4.90088 3.10778e-007
-1.3823 -4.90088 3.72665e-007
-1.25664 -4.90088 4.39875e-007
-1.13097 -4.90088 5.11071e-007
-1.00531 -4.90088 5.84487e-007
-0.879644 -4.90088 6.57977e-007
-0.75398 -4.90088 7.29101e-007
-0.628317 -4.90088 7.95257e-007
-0.502653 -4.90088 8.53825e-007
-0.376989 -4.90088 9.02344e-007
-0.251325 -4.90088 9.38679e-007
-0.125662 -4.90088 9.61179e-007
1.93715e-006 -4.90088 9.68798e-007
0.125666 -4.90088 9.61179e-007
0.251329 -4.90088 9.38678e-007
0.376993 -4.90088 9.02342e-007
0.502657 -4.90088 8.53823e-007
0.62832 -4.90088 7.95255e-007
0.753984 -4.90088 7.29099e-007
0.879648 -4.90088 6.57974e-007
1.00531 -4.90088 5.84485e-007
1.13098 -4.90088 5.11068e-007
1.25664 -4.90088 4.39873e-007
1.3823 -4.90088 3.72663e-007
1.50797 -4.90088 3.10777e-007
1.63363 -4.90088 2.55107e-007
1.75929 -4.90088 2.06128e-007
1.88496 -4.90088 1.63944e-007
2.01062 -4.90088 1.28349e-007
2.13629 -4.90088 9.89088e-008
2.26195 -4.90088 7.50271e-008
2.38761 -4.90088 5.602e-008
2.51328 -4.90088 4.11727e-008
2.63894 -4.90088 2.97864e-008
2.7646 -4.90088 2.12114e-008
2.89027 -4.90088 1.48683e-008
3.01593 -4.90088 1.02588e-008
3.1416 -4.90088 6.96742e-009
3.26726 -4.90088 4.6579e-009
3.39292 -4.90088 3.06514e-009
3.51859 -4.90088 1.98542e-009
3.64425 -4.90088 1.26589e-009
3.76991 -4.90088 7.94478e-010
3.89558 -4.90088 4.90805e-010
4.02124 -4.90088 2.98455e-010
4.14691 -4.90088 1.78645e-010
4.27257 -4.90088 1.05255e-010
4.39823 -4.90088 6.10434e-011
4.5239 -4.90088 3.48478e-011
4.64956 -4.90088 1.95819e-011
4.77522 -4.90088 1.08312e-011
4.90089 -4.90088 5.89709e-012
5.02655 -4.90088 3.16041e-012
5.15222 -4.90088 1.66721e-012
5.27788 -4.90088 8.65721e-013
5.40354 -4.90088 4.42495e-013
5.52921 -4.90088 2.22628e-013
5.65487 -4.90088 1.10254e-013
5.78053 -4.90088 5.37465e-014
5.9062 -4.90088 2.57898e-014
6.03186 -4.90088 1.21811e-014
6.15753 -4.90088 5.6633e-015
-6.28319 -4.77522 4.76036e-015
-6.15752 -4.77522 1.0402e-014
-6.03186 -4.77522 2.23735e-014
-5.90619 -4.77522 4.73691e-014
-5.78053 -4.77522 9.87181e-014
-5.65487 -4.77522 2.02507e-013
-5.5292 -4.77522 4.08909e-013
-5.40354 -4.77522 8.12744e-013
-5.27788 -4.77522 1.5901e-012
-5.15221 -4.77522 3.06221e-012
-5.02655 -4.77522 5.80481e-012
-4.90088 -4.77522 1.08314e-011
-4.77522 -4.77522 1.98939e-011
-4.64956 -4.77522 3.59666e-011
-4.52389 -4.77522 6.40059e-011
-4.39823 -4.77522 1.1212e-010
-4.27257 -4.77522 1.93325e-010
-4.1469 -4.77522 3.28121e-010
-4.02124 -4.77522 5.48179e-010
-3.89557 -4.77522 9.01473e-010
-3.76991 -4.77522 1.45923e-009
-3.64425 -4.77522 2.32509e-009
-3.51858 -4.77522 3.64666e-009
-3.39292 -4.77522 5.6298e-009
-3.26726 -4.77522 8.55525e-009
-3.14159 -4.77522 1.27972e-008
-3.01593 -4.77522 1.88425e-008
-2.89026 -4.77522 2.73088e-008
-2.7646 -4.77522 3.89592e-008
-2.63894 -4.77522 5.47091e-008
-2.51327 -4.77522 7.56225e-008
-2.38761 -4.77522 1.02893e-007
-2.26195 -4.77522 1.37803e-007
-2.13628 -4.77522 1.81667e-007
-2.01062 -4.77522 2.35741e-007
-1.88495 -4.77522 3.01117e-007
-1.75929 -4.77522 3.78597e-007
-1.63363 -4.77522 4.68556e-007
-1.50796 -4.77522 5.70805e-007
-1.3823 -4.77522 6.84472e-007
-1.25664 -4.77522 8.07916e-007
-1.13097 -4.77522 9.38681e-007
-1.00531 -4.77522 1.07352e-006
-0.879644 -4.77522 1.2085e-006
-0.75398 -4.77522 1.33914e-006
-0.628317 -4.77522 1.46064e-006
-0.502653 -4.77522 1.56822e-006
-0.376989 -4.77522 1.65733e-006
-0.251325 -4.77522 1.72407e-006
-0.125662 -4.77522 1.76539e-006
1.93715e-006 -4.77522 1.77939e-006
0.125666 -4.77522 1.76539e-006
0.251329 -4.77522 1.72407e-006
0.376993 -4.77522 1.65733e-006
0.502657 -4.77522 1.56821e-006
0.62832 -4.77522 1.46064e-006
0.753984 -4.77522 1.33913e-006
0.879648 -4.77522 1.2085e-006
1.00531 -4.77522 1.07352e-006
1.13098 -4.77522 9.38676e-007
1.25664 -4.77522 8.07911e-007
1.3823 -4.77522 6.84469e-007
1.50797 -4.77522 5.70802e-007
1.63363 -4.77522 4.68553e-007
1.75929 -4.77522 3.78594e-007
1.88496 -4.77522 3.01114e-007
2.01062 -4.77522 2.35739e-007
2.13629 -4.77522 1.81665e-007
2.26195 -4.77522 1.37802e-007
2.38761 -4.77522 1.02892e-007
2.51328 -4.77522 7.56217e-008
2.63894 -4.77522 5.47086e-008
2.7646 -4.77522 3.89588e-008
2.89027 -4.77522 2.73085e-008
3.01593 -4.77522 1.88423e-008
3.1416 -4.77522 1.2797e-008
3.26726 -4.77522 8.55514e-009
3.39292 -4.77522 5.62973e-009
3.51859 -4.77522 3.64661e-009
3.64425 -4.77522 2.32505e-009
3.76991 -4.77522 1.45921e-009
3.89558 -4.77522 9.01459e-010
4.02124 -4.77522 5.4817e-010
4.14691 -4.77522 3.28116e-010
4.27257 -4.77522 1.93322e-010
4.39823 -4.77522 1.12118e-010
4.5239 -4.77522 6.40048e-011
4.64956 -4.77522 3.5966e-011
4.77522 -4.77522 1.98935e-011
4.90089 -4.77522 1.08312e-011
5.02655 -4.77522 5.8047e-012
5.15222 -4.77522 3.06215e-012
5.27788 -4.77522 1.59006e-012
5.40354 -4.77522 8.12727e-013
5.52921 -4.77522 4.089e-013
5.65487 -4.77522 2.02503e-013
5.78053 -4.77522 9.87158e-014
5.9062 -4.77522 4.7368e-014
6.03186 -4.77522 2.2373e-014
6.15753 -4.77522 1.04018e-014
-6.28319 -4.64956 8.60635e-015
-6.15752 -4.64956 1.8806e-014
-6.03186 -4.64956 4.04495e-014
-5.90619 -4.64956 8.56394e-014
-5.78053 -4.64956 1.78474e-013
-5.65487 -4.64956 3.66116e-013
-5.5292 -4.64956 7.39274e-013
-5.40354 -4.64956 1.46937e-012
-5.27788 -4.64956 2.87477e-012
-5.15221 -4.64956 5.53623e-012
-5.02655 -4.64956 1.04946e-011
-4.90088 -4.64956 1.95822e-011
-4.77522 -4.64956 3.59666e-011
-4.64956 -4.64956 6.50246e-011
-4.52389 -4.64956 1.15717e-010
-4.39823 -4.64956 2.02704e-010
-4.27257 -4.64956 3.49516e-010
-4.1469 -4.64956 5.93216e-010
-4.02124 -4.64956 9.91064e-010
-3.89557 -4.64956 1.62979e-009
-3.76991 -4.64956 2.63818e-009
-3.64425 -4.64956 4.20357e-009
-3.51858 -4.64956 6.59286e-009
-3.39292 -4.64956 1.01782e-008
-3.26726 -4.64956 1.54672e-008
-3.14159 -4.64956 2.31363e-008
-3.01593 -4.64956 3.40657e-008
-2.89026 -4.64956 4.93722e-008
-2.7646 -4.64956 7.04351e-008
-2.63894 -4.64956 9.89097e-008
-2.51327 -4.64956 1.36719e-007
-2.38761 -4.64956 1.86021e-007
-2.26195 -4.64956 2.49137e-007
-2.13628 -4.64956 3.28439e-007
-2.01062 -4.64956 4.262e-007
-1.88495 -4.64956 5.44395e-007
-1.75929 -4.64956 6.84473e-007
-1.63363 -4.64956 8.47111e-007
-1.50796 -4.64956 1.03197e-006
-1.3823 -4.64956 1.23747e-006
-1.25664 -4.64956 1.46065e-006
-1.13097 -4.64956 1.69706e-006
-1.00531 -4.64956 1.94084e-006
-0.879644 -4.64956 2.18487e-006
-0.75398 -4.64956 2.42105e-006
-0.628317 -4.64956 2.64073e-006
-0.502653 -4.64956 2.83521e-006
-0.376989 -4.64956 2.99632e-006
-0.251325 -4.64956 3.11697e-006
-0.125662 -4.64956 3.19169e-006
1.93715e-006 -4.64956 3.21699e-006
0.125666 -4.64956 3.19168e-006
0.251329 -4.64956 3.11697e-006
0.376993 -4.64956 2.99631e-006
0.502657 -4.64956 2.8352e-006
0.62832 -4.64956 2.64072e-006
0.753984 -4.64956 2.42104e-006
0.879648 -4.64956 2.18487e-006
1.00531 -4.64956 1.94084e-006
1.13098 -4.64956 1.69705e-006
1.25664 -4.64956 1.46064e-006
1.3823 -4.64956 1.23746e-006
1.50797 -4.64956 1.03196e-006
1.63363 -4.64956 8.47106e-007
1.75929 -4.64956 6.84468e-007
1.88496 -4.64956 5.44391e-007
2.01062 -4.64956 4.26196e-007
2.13629 -4.64956 3.28436e-007
2.26195 -4.64956 2.49135e-007
2.38761 -4.64956 1.8602e-007
2.51328 -4.64956 1.36718e-007
2.63894 -4.64956 9.89087e-008
2.7646 -4.64956 7.04344e-008
2.89027 -4.64956 4.93716e-008
3.01593 -4.64956 3.40653e-008
3.1416 -4.64956 2.3136e-008
3.26726 -4.64956 1.5467e-008
3.39292 -4.64956 1.01781e-008
3.51859 -4.64956 6.59277e-009
3.64425 -4.64956 4.20351e-009
3.76991 -4.64956 2.63814e-009
3.89558 -4.64956 1.62977e-009
4.02124 -4.64956 9.91047e-010
4.14691 -4.64956 5.93207e-010
4.27257 -4.64956 3.4951e-010
4.39823 -4.64956 2.027e-010
4.5239 -4.64956 1.15716e-010
4.64956 -4.64956 6.50235e-011
4.77522 -4.64956 3.59659e-011
4.90089 -4.64956 1.95819e-011
5.02655 -4.64956 1.04944e-011
5.15222 -4.64956 5.53611e-012
5.27788 -4.64956 2.87471e-012
5.40354 -4.64956 1.46935e-012
5.52921 -4.64956 7.39258e-013
5.65487 -4.64956 3.66109e-013
5.78053 -4.64956 1.7847e-013
5.9062 -4.64956 8.56375e-014
6.03186 -4.64956 4.04486e-014
6.15753 -4.64956 1.88055e-014
-6.28319 -4.52389 1.53158e-014
-6.15752 -4.52389 3.3467e-014
-6.03186 -4.52389 7.19837e-014
-5.90619 -4.52389 1.52403e-013
-5.78053 -4.52389 3.17612e-013
-5.65487 -4.52389 6.51539e-013
-5.5292 -4.52389 1.31561e-012
-5.40354 -4.52389 2.61489e-012
-5.27788 -4.52389 5.11592e-012
